imdbId,plot
A clumsy daydreamer gets caught up in a sinister conspiracy.,39808
An explosives manufacturer suspects a young man is out to kill him. He calls in new parents Nick and Nora to sort things out.,31047
"Nick, a private detective, visits his hometown with wife Nora. Locals believe he's investigating a case. When someone is murdered on his doorstep, Nick gets embroiled in solving the crime despite intending a vacation.",37365
A jockey has been shot dead at the race track. Famous detective Nick Charles and his wife Nora happen to be on the scene and Lt. Abrahams asks for Nick's expert help.,34172
"Private detective Nick Charles and his wealthy wife Nora are back home at last and hoping for a quiet New Year when there is a murder. The obvious suspect is his wife, Nora's cousin, Selma.",27260
Nick and Nora Charles are on a gambling boat when someone is murdered. The two main suspects are at large and come to Nick for help. Nick turns them in to the police but then sets out to figure out the mystery.,39853
"A wife suspecting infidelity starts divorce proceedings, so the husband pretends to be insane in order to delay the divorce and clear up the misunderstanding.",33852
"In 19th century India, three British soldiers and a native waterbearer must stop a secret mass revival of the murderous Thuggee cult before it can rampage across the land.",31398
"The twins of Paul ""Muad'dib"" Atreides become embroiled in the political landscape of Arrakis (""Dune"") and the rest of the universe.",287839
"A three-part miniseries on politics, betrayal, lust, greed and the coming of a Messiah. Based on Frank Herbert's classic science fiction novel.",142032
"Stefan and Kai have good going business, self-grown cannabis screened as pizza delivering service. For now they only have to deal with aphids.",258760
Martial artists join Red Lotus Flower Society to overthrow evil emperor. Governor hunts society members. Kung fu practitioner falls for merchant's daughter amid kung fu contest for her hand. Gender role reversal comedy ensues.,106936
"Earl Bassett, now a washed-up ex-celebrity, is hired by a Mexican oil company to eradicate a Graboid epidemic that's killing more people each day. However, the humans aren't the only one with a new battle plan.",114720
"The now famous Burt Gummer returns to his hometown of Perfection, Nevada for the first time in years, but the deadliest Graboid evolution yet forces him to save the town he swore to protect.",259685
"A film of Margaret Cho's one-woman stand-up show, in which she presents her take on modern sexual topics and minority issues.",300274
"During a mysterious epidemic in a small Cornish village, the local doctor summons his professor friend for help.",60841
"A nurse is hired to care for the wife of a sugar plantation owner, who has been acting strangely, on a Caribbean island.",36027
A small-town barber goes on a road trip from Thunder Bay to New Orleans with an unpredictable woman and a coffin.,102035
"Armed with the titular manual, an ambitious window washer seeks to climb the corporate ladder.",61791
Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.,70518
"When a disease turns all of humanity into the living dead, the last man on earth becomes a reluctant vampire hunter.",58700
A low-life bandit and an I.R.A. explosives expert rebel against the government and become heroes of the Mexican Revolution.,67140
An American barroom pianist and his prostitute girlfriend go on a trip through the Mexican underworld to collect the bounty on the head of a dead gigolo.,71249
An ex-union soldier is hired to transport gold from a mining community through dangerous territory. But what he doesn't realize is that his partner and old friend is plotting to double-cross him.,56412
"After his students are killed by the One Armed Boxer, a vengeful and blind Kung Fu expert travels to a village where a martial arts contest is being held and vows to behead every one armed man he comes across.",72913
"Baron Frankenstein, with the aid of a young doctor and his fiancée, kidnaps the mentally sick Dr. Brandt in order to perform the first brain transplant operation.",65738
A young girl discovers surfing and love (in that order) during one transitive summer.,52847
"A neurotic society woman murders her husband with her maid's help; on the lam, they escape to Mortville, a homeless community ruled by a fascist queen.",75936
